p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
1.7801345069880818e-222,0.18195711516797708,1,0.996,8.544645633542793e-220,1,Atp1b2
3.165697960820376e-217,0.7476158059908062,0.377,0.23,1.5195350211937805e-214,1,Pax6
4.3100708590968e-198,0.7625885812807994,0.381,0.24,2.068834012366464e-195,1,Serping1
1.8544891278138516e-196,0.21848883403875652,1,0.999,8.901547813506487e-194,1,Cpe
4.676011675854407e-190,0.20299554435848943,0.998,0.985,2.2444856044101154e-187,1,Cd63
4.941020741879612e-177,0.49367479723048546,0.557,0.407,2.371689956102214e-174,1,Rorb
8.002580557039908e-171,0.22133244883301995,0.989,0.956,3.8412386673791557e-168,1,Acsl6
1.416572174963586e-166,0.3446559541759766,0.81,0.68,6.799546439825213e-164,1,Rapgef3
6.3985144289959325e-158,0.3332729143161365,0.464,0.317,3.0712869259180474e-155,1,Ifitm3
6.443679540674673e-157,0.8385789465188921,0.419,0.3,3.0929661795238427e-154,1,Hsd11b1
5.11459413252244e-153,0.3585597221490462,0.743,0.601,2.4550051836107715e-150,1,Cbs
1.101565351563671e-150,0.41367456826127635,0.647,0.516,5.2875136875056205e-148,1,Soat1
6.417465686838587e-145,0.3118127556926158,0.871,0.799,3.080383529682522e-142,1,Msmo1
3.896420984122633e-126,0.41171714141077054,0.55,0.424,1.870282072378864e-123,1,Mt1
1.8213952093302784e-122,0.5034865173410276,0.391,0.275,8.742697004785336e-120,1,Stard8
4.713527217437035e-122,0.20347571904154527,0.964,0.905,2.2624930643697768e-119,1,Srebf1
2.7540101213094254e-116,0.3444799656743085,0.845,0.77,1.3219248582285243e-113,1,Vegfa
3.9497975898390535e-106,0.37375674698080963,0.567,0.451,1.8959028431227457e-103,1,Degs1
7.29603330718522e-104,0.2042443381536434,0.946,0.904,3.502095987448906e-101,1,Sat1
3.1783958354433276e-99,0.4335856250326334,0.427,0.319,1.5256300010127973e-96,1,rs7412-WT-226
1.3466887268852537e-97,0.3196904854015762,0.622,0.509,6.464105889049217e-95,1,rs7412-ALT-226:T
2.3778975254451572e-90,0.2074738716304887,0.897,0.844,1.1413908122136754e-87,1,Lap3
1.546995210713818e-88,0.20553446217560678,0.878,0.808,7.425577011426326e-86,1,Srebf2
6.640285286438055e-88,0.5966384468661512,0.262,0.177,3.187336937490266e-85,1,Cd44
1.3855729918222283e-86,0.2632626328448627,0.673,0.567,6.650750360746696e-84,1,Csf1
8.055157717043582e-84,0.1303601573578015,0.998,0.992,3.866475704180919e-81,1,Glud1
1.0588312136877282e-83,0.24272413860205544,0.822,0.759,5.082389825701096e-81,1,Aldh7a1
4.1595736368439983e-81,0.22552365092926696,0.8,0.724,1.9965953456851192e-78,1,Lgals3bp
7.646522546475655e-80,0.3187726860398722,0.589,0.489,3.670330822308315e-77,1,Naga
2.3486292556646225e-74,0.6122215148281622,0.194,0.126,1.1273420427190188e-71,1,Aldh3b1
6.953923879955818e-70,0.15769078903801814,0.953,0.925,3.337883462378793e-67,1,Hadhb
2.9347923189170887e-68,0.47818160165437074,0.303,0.226,1.4087003130802025e-65,1,Cox10
5.145872842351747e-66,0.11464639573396163,0.981,0.945,2.470018964328839e-63,1,Fads2
5.224034860383973e-63,0.24605589760824262,0.607,0.513,2.507536732984307e-60,1,Apoe
9.108585300078659e-62,0.5753700566526319,0.173,0.113,4.372120944037756e-59,1,Plin3
6.2043970194728684e-58,0.4149452218832326,0.283,0.211,2.9781105693469767e-55,1,Hmgb2
3.089120519992385e-56,0.3169090210044989,0.429,0.347,1.4827778495963448e-53,1,Ophn1
3.218853444196781e-53,0.13036491112022075,0.859,0.78,1.5450496532144548e-50,1,Fdft1
7.549115362176656e-53,0.41735739163048824,0.209,0.148,3.6235753738447945e-50,1,Tlr4
9.263863185059553e-49,0.16735113646248934,0.855,0.805,4.446654328828585e-46,1,Idh1
1.1237967067644423e-47,0.2284192258847254,0.619,0.538,5.394224192469323e-45,1,Pfkp
2.6554873265799896e-42,0.3876180234015072,0.289,0.227,1.274633916758395e-39,1,Fas
7.02471684474142e-42,0.14558559468468735,0.876,0.86,3.371864085475882e-39,1,Serpina3n
