p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
5.818285318860383e-305,0.7824956741310503,0.924,0.825,2.2924044156309908e-302,5,Ldha
9.85139413994651e-290,1.0564248808567802,0.866,0.76,3.881449291138925e-287,5,Chst1
1.2764937507324428e-280,0.4854065753528438,0.997,0.986,5.0293853778858244e-278,5,Sdha
5.3595861811758895e-260,0.9970183524953342,0.693,0.466,2.1116769553833004e-257,5,Bin1
1.1573789602773899e-240,0.8939664303377126,0.765,0.584,4.560073103492916e-238,5,Etnk1
1.0951576448695263e-236,1.093203913335605,0.641,0.424,4.314921120785934e-234,5,Pfkl
1.2299396529727136e-222,0.558833233303633,0.961,0.908,4.8459622327124914e-220,5,Oxct1
4.758067683920033e-216,0.5081186808645213,0.989,0.961,1.8746786674644928e-213,5,Cox4i1
2.0058664621074594e-202,2.5689238400060193,0.155,0.041,7.90311386070339e-200,5,Cxcl12
3.062419557281438e-193,0.749778862185864,0.783,0.635,1.2065933055688866e-190,5,Adam10
2.309284125797721e-191,0.5527455098364409,0.934,0.832,9.09857945564302e-189,5,Uba52
1.258363662037926e-190,0.6667417165767964,0.843,0.725,4.957952828429429e-188,5,Ndufs1
7.547652355370938e-188,0.7039519989386633,0.893,0.789,2.973775028016149e-185,5,Fdft1
2.997786919207404e-183,0.5857251093348612,0.894,0.787,1.181128046167717e-180,5,Ogdh
4.7768769383597393e-178,0.6398612807098304,0.838,0.719,1.8820895137137374e-175,5,Tecr
4.104943588239334e-174,2.3121665798583857,0.175,0.056,1.6173477737662977e-171,5,Klf4
8.258677809501182e-170,0.7919994828547153,0.718,0.555,3.253919056943466e-167,5,Auh
1.1829322872443409e-164,0.6623030090011164,0.809,0.689,4.660753211742703e-162,5,B3gat3
1.7727602598981542e-163,0.7744572917760795,0.697,0.532,6.984675423998727e-161,5,Pdhb
5.00716819945702e-163,0.6389146197147146,0.8,0.676,1.9728242705860657e-160,5,Dld
4.840068875060919e-161,1.7229189501036544,0.542,0.385,1.906987136774002e-158,5,Sgms1
7.627079018351208e-156,2.1948973181299145,0.16,0.052,3.005069133230376e-153,5,Clec2d
4.4887876298513965e-155,0.6826375163376106,0.784,0.671,1.7685823261614502e-152,5,Man2a2
5.3641977193744e-151,0.63047909781856315,0.831,0.713,2.1134939014335136e-148,5,Extl3
3.427028427273225e-146,0.6133824505954274,0.776,0.64,1.3502492003456507e-143,5,Ptges3
8.601592016740062e-145,1.9256982327763126,0.263,0.122,3.389027254595585e-142,5,Ocln
